u,team,group,lambda1,lambda2
1.0000068990266207,14,4,1,0.44
0.999998298406239,15,4,1,0.44
0.9999915516132624,16,4,1,0.44
0.9999932633772002,17,5,1,0.44
0.9999956191485003,18,5,1,0.44
0.9999968003683086,19,5,1,0.44
0.9999990613145775,20,5,1,0.44
0.9999982392343078,21,6,1,0.44
0.9999994468920637,22,6,1,0.44
1.000003009041706,23,6,1,0.44
1.000004120102166,24,6,1,0.44
1.000001061872939,25,7,1,0.44
1.0000231866748654,26,7,1,0.44
0.999997748012467,27,7,1,0.44
0.9999943493580015,28,7,1,0.44
1.0000104321077672,29,8,1,0.44
0.9999945831281435,30,8,1,0.44
1.0000047213493417,31,8,1,0.44
0.9999986990399323,32,8,1,0.44
1.0000001023332898,1,1,1,0.46
0.9999998772356671,2,1,1,0.46
1.0000004656228538,3,1,1,0.46
1.0000002769853649,4,1,1,0.46
0.9999991534563357,5,2,1,0.46
1.0000009442867974,6,2,1,0.46
0.9999985362626818,7,2,1,0.46
1.0000004908060336,8,2,1,0.46
1.0000000060966738,9,3,1,0.46
0.9999998786344426,10,3,1,0.46
0.9999994527474888,11,3,1,0.46
0.9999991482560395,12,3,1,0.46
1.000000671009354,13,4,1,0.46
1.0000005284187108,14,4,1,0.46
0.9999998911210722,15,4,1,0.46
0.9999993361480882,16,4,1,0.46
0.9999994900059174,17,5,1,0.46
0.9999996852385774,18,5,1,0.46
0.9999997834833643,19,5,1,0.46
0.9999999539088584,20,5,1,0.46
0.9999998925907722,21,6,1,0.46
0.9999999867934676,22,6,1,0.46
1.00000025371526,23,6,1,0.46
1.000000323525751,24,6,1,0.46
1.0000001087915125,25,7,1,0.46
1.0000017260252019,26,7,1,0.46
0.9999998375390599,27,7,1,0.46
0.9999995436811558,28,7,1,0.46
1.0000007562842936,29,8,1,0.46
0.9999995958667243,30,8,1,0.46
1.0000003786931408,31,8,1,0.46
0.9999999244360486,32,8,1,0.46
1.0000001343000042,1,1,1,0.48
0.9999998176381769,2,1,1,0.48
1.0000006421645167,3,1,1,0.48
1.0000003738393242,4,1,1,0.48
0.9999984159849473,5,2,1,0.48
1.0000017445725224,6,2,1,0.48
0.9999972687627771,7,2,1,0.48
1.000000900067096,8,2,1,0.48
0.9999999939255186,9,3,1,0.48
0.9999998466987161,10,3,1,0.48
0.999999358239099,11,3,1,0.48
0.99999901268778435,12,3,1,0.48
1.000000806719929,13,4,1,0.48
1.0000006313340521,14,4,1,0.48
0.9999998548057958,15,4,1,0.48
0.9999991827711271,16,4,1,0.48
0.999999400043523,17,5,1,0.48
0.9999996130994125,18,5,1,0.48
0.9999997202109115,19,5,1,0.48
0.9999999064773529,20,5,1,0.48
0.9999997555956636,21,6,1,0.48
0.9999999110761681,22,6,1,0.48
1.0000003511368216,23,6,1,0.48
1.0000004634550104,24,6,1,0.48
1.0000001810232482,25,7,1,0.48
1.0000030868407384,26,7,1,0.48
0.9999996900956469,27,7,1,0.48
0.9999991653660852,28,7,1,0.48
1.0000009374240943,29,8,1,0.48
0.9999994794353142,30,8,1,0.48
1.00000046594659,31,8,1,0.48
0.9999998882620276,32,8,1,0.48
1.00000003804918,1,1,1,0.5
0.9999999888285173,2,1,1,0.5
1.0000001070424924,3,1,1,0.5
1.0000000675309924,4,1,1,0.5
0.9999997161426222,5,2,1,0.5
1.0000003034842941,6,2,1,0.5
0.999999496510104,7,2,1,0.5
1.000000162528485,8,2,1,0.5
1.0000000143753354,9,3,1,0.5
0.9999999766385903,10,3,1,0.5
0.9999998455265255,11,3,1,0.5
0.9999997503016844,12,3,1,0.5
1.0000002212230295,13,4,1,0.5
1.000000176343092,14,4,1,0.5
0.999999965628942,15,4,1,0.5
0.9999997727240619,16,4,1,0.5
0.9999998545670256,17,5,1,0.5
0.9999999106630982,18,5,1,0.5
0.9999999396112109,19,5,1,0.5
0.9999999867735325,20,5,1,0.5
0.9999999865282438,21,6,1,0.5
1.00000000981598,22,6,1,0.5
1.0000000750023557,23,6,1,0.5
1.0000000897615766,24,6,1,0.5
1.0000000380946679,25,7,1,0.5
1.000000468161886,26,7,1,0.5
0.9999999609173549,27,7,1,0.5
0.9999998740396793,28,7,1,0.5
1.0000002330100437,29,8,1,0.5
0.9999998710103691,30,8,1,0.5
1.0000001212961411,31,8,1,0.5
0.9999999778688844,32,8,1,0.5
0.5773408002111924,1,1,1.5,0
0.328045011640014,2,1,1.5,0
0.977945566790505,3,1,1.5,0
0.7300552319275586,4,1,1.5,0
0.44506769311830785,5,2,1.5,0
1.5483578494658927,6,2,1.5,0
0.2319190093027588,7,2,1.5,0
1.2736001683132436,8,2,1.5,0
0.5071047631088856,9,3,1.5,0
0.4323222693902132,10,3,1.5,0
0.20585724689263976,11,3,1.5,0
0.11220395699185881,12,3,1.5,0
1.9370022536796183,13,4,1.5,0
1.7797394121352028,14,4,1.5,0
1.0537423790191163,15,4,1.5,0
0.4590954166307423,16,4,1.5,0
0.2259004216922821,17,5,1.5,0
0.3497511347959691,18,5,1.5,0
0.42438398146057027,19,5,1.5,0
0.5494315439674925,20,5,1.5,0
2.053153873027883,21,6,1.5,0
2.0531515446943165,22,6,1.5,0
2.0531445202943774,23,6,1.5,0
2.053142629806987,24,6,1.5,0
0.5752060180677915,25,7,1.5,0
1.6683873419468482,26,7,1.5,0
0.46427900557850627,27,7,1.5,0
0.34993526809469006,28,7,1.5,0
2.196817187214902,29,8,1.5,0
1.0697139171960859,30,8,1.5,0
1.8816870047391476,31,8,1.5,0
1.4325155788043995,32,8,1.5,0
0.7196273568644939,1,1,1.5,0.02
0.42448545340105065,2,1,1.5,0.02
1.1316545618253764,3,1,1.5,0.02
0.8835682286890475,4,1,1.5,0.02
0.4645533646966779,5,2,1.5,0.02
1.5263440556003647,6,2,1.5,0.02
0.24361494898363453,7,2,1.5,0.02
1.2644642205538694,8,2,1.5,0.02
0.5901933380360516,9,3,1.5,0.02
0.5087699359839035,10,3,1.5,0.02
0.24921636072561684,11,3,1.5,0.02
0.13638959420856417,12,3,1.5,0.02
1.8384377975535604,13,4,1.5,0.02
1.696606636062481,14,4,1.5,0.02
1.0317851914092506,15,4,1.5,0.02
0.4756833585865434,16,4,1.5,0.02
0.28389323675549716,17,5,1.5,0.02
0.42507599751792047,18,5,1.5,0.02
0.5069420754180227,19,5,1.5,0.02
0.6376872836361566,20,5,1.5,0.02
1.8395785039899686,21,6,1.5,0.02
1.8395758261281328,22,6,1.5,0.02
1.839568221018587,23,6,1.5,0.02
1.8395657190684278,24,6,1.5,0.02
0.6956522081916624,25,7,1.5,0.02
1.7279800714929,26,7,1.5,0.02
0.5711122438770058,27,7,1.5,0.02
0.43325333848936765,28,7,1.5,0.02
2.045731822186264,29,8,1.5,0.02
1.0245933523327313,30,8,1.5,0.02
1.7544381815009682,31,8,1.5,0.02
1.3499575152159002,32,8,1.5,0.02
0.8746259540092783,1,1,1.5,0.04
0.5665895760710937,2,1,1.5,0.04
1.2515555971615913,3,1,1.5,0.04
1.0294813982295485,4,1,1.5,0.04
0.4808765005694293,5,2,1.5,0.04
1.487270891863628,6,2,1.5,0.04
0.2526786781565478,7,2,1.5,0.04
1.2398014083617428,8,2,1.5,0.04
0.6750590290136104,9,3,1.5,0.04
0.588463961875443,10,3,1.5,0.04
0.2985846709374642,11,3,1.5,0.04
0.16427774862775077,12,3,1.5,0.04
1.7256942557560344,13,4,1.5,0.04
1.6002715753688967,14,4,1.5,0.04
0.9989279148765452,15,4,1.5,0.04
0.48914092649956353,16,4,1.5,0.04
0.3550481468176181,17,5,1.5,0.04
0.509273949762173,18,5,1.5,0.04
0.5950605458726436,19,5,1.5,0.04
0.7269740524828474,20,5,1.5,0.04
1.6406503845440004,21,6,1.5,0.04
1.6406476186169243,22,6,1.5,0.04
1.6406399156634635,23,6,1.5,0.04
1.6406371136065938,24,6,1.5,0.04
0.8193759897790629,25,7,1.5,0.04
1.743271211969614,26,7,1.5,0.04
0.6907909938889123,27,7,1.5,0.04
0.5346337093782337,28,7,1.5,0.04
1.886261822285679,29,8,1.5,0.04
0.9719939179859383,30,8,1.5,0.04
1.6202299803788245,31,8,1.5,0.04
1.2612105595893004,32,8,1.5,0.04
1.0036688056640444,1,1,1.5,0.06
0.7483120882954434,2,1,1.5,0.06
1.3065655231872586,3,1,1.5,0.06
1.1298250368643037,4,1,1.5,0.06
0.49569217720930886,5,2,1.5,0.06
1.4444996172837583,6,2,1.5,0.06
0.2604913343602845,7,2,1.5,0.06
1.211419906395434,8,2,1.5,0.06
0.7460138911840408,9,3,1.5,0.06
0.6568093010490167,10,3,1.5,0.06
0.34623611289342426,11,3,1.5,0.06
0.19182689224206073,12,3,1.5,0.06
1.621317524301557,13,4,1.5,0.06
1.5109606822507842,14,4,1.5,0.06
0.9690528809967028,15,4,1.5,0.06
0.5030520898138549,16,4,1.5,0.06
0.4291774340318478,17,5,1.5,0.06
0.5876327534445712,18,5,1.5,0.06
0.6723550480353313,19,5,1.5,0.06
0.8002996419029427,20,5,1.5,0.06
1.4794032186020591,21,6,1.5,0.06
1.4794254433940313,22,6,1.5,0.06
1.4794884256102647,23,6,1.5,0.06
1.4795046495365518,24,6,1.5,0.06
0.9211021777036236,25,7,1.5,0.06
1.717903354485285,26,7,1.5,0.06
0.79937111517357,27,7,1.5,0.06
0.6403775012427928,28,7,1.5,0.06
1.7421972013422495,29,8,1.5,0.06
0.9340934548438106,30,8,1.5,0.06
1.5030639975815197,31,8,1.5,0.06
1.1888607190782852,32,8,1.5,0.06
1.0937267978471252,1,1,1.5,0.08
0.9176004474690458,2,1,1.5,0.08
1.3149530995063474,3,1,1.5,0.08
1.1861159297149315,4,1,1.5,0.08
0.5105262640037485,5,2,1.5,0.08
1.4056288390082807,6,2,1.5,0.08
0.2691479876863562,7,2,1.5,0.08
1.187108886849693,8,2,1.5,0.08
0.8043913510093637,9,3,1.5,0.08
0.7142614013004069,10,3,1.5,0.08
0.3911782291918002,11,3,1.5,0.08
0.21856625354363368,12,3,1.5,0.08
1.5286986270127356,13,4,1.5,0.08
1.432647921200799,14,4,1.5,0.08
0.9508131951784321,15,4,1.5,0.08
0.5227468034393115,16,4,1.5,0.08
0.5075531760291088,17,5,1.5,0.08
0.6611649459140811,18,5,1.5,0.08
0.739717033191872,19,5,1.5,0.08
0.8591246444729415,20,5,1.5,0.08
1.3152531137983672,21,6,1.5,0.08
1.3291081596995886,22,6,1.5,0.08
1.3697584487329055,23,6,1.5,0.08
1.3816281687817116,24,6,1.5,0.08
1.0061785862616173,25,7,1.5,0.08
1.6655794956136891,26,7,1.5,0.08
0.8987970584208499,27,7,1.5,0.08
0.7542893317072846,28,7,1.5,0.08
1.6125779623473002,29,8,1.5,0.08
0.9146101928766041,30,8,1.5,0.08
1.4025881306613355,31,8,1.5,0.08
1.1339595175287271,32,8,1.5,0.08
1.1279682266970636,1,1,1.5,0.1
1.0071777043488406,2,1,1.5,0.1
1.2913810288697045,3,1,1.5,0.1
1.1965507649700822,4,1,1.5,0.1
0.5345769253121445,5,2,1.5,0.1
1.373815901770714,6,2,1.5,0.1
0.28401460580993193,7,2,1.5,0.1
1.1730693759414694,8,2,1.5,0.1
0.8500585968087047,9,3,1.5,0.1
0.7601761327899569,10,3,1.5,0.1
0.43220644509714656,11,3,1.5,0.1
0.24300100157690088,12,3,1.5,0.1
1.4519787591654316,13,4,1.5,0.1
1.3706054108186407,14,4,1.5,0.1
0.9588718919016923,15,4,1.5,0.1
0.5736435798969062,16,4,1.5,0.1
0.583560211183706,17,5,1.5,0.1
0.7224824174139876,18,5,1.5,0.1
0.7913201291736632,19,5,1.5,0.1
0.8980452142444151,20,5,1.5,0.1
1.2186463187476149,21,6,1.5,0.1
1.2379828297391193,22,6,1.5,0.1
1.293765335614453,23,6,1.5,0.1
1.3101659916729078,24,6,1.5,0.1
1.054970325803906,25,7,1.5,0.1
1.5930338104302286,26,7,1.5,0.1
0.9652793971586341,27,7,1.5,0.1
0.8463116005271929,28,7,1.5,0.1
1.5082151611498014,29,8,1.5,0.1
0.917793763516142,30,8,1.5,0.1
1.3276454068962475,31,8,1.5,0.1
1.1016857349526517,32,8,1.5,0.1
1.1307341899908543,1,1,1.5,0.12
1.0349166824580955,2,1,1.5,0.12
1.266361213148949,3,1,1.5,0.12
1.1880645709484188,4,1,1.5,0.12
0.5612979988931931,5,2,1.5,0.12
1.3512198501733286,6,2,1.5,0.12
0.3022446399735412,7,2,1.5,0.12
1.164900281890396,8,2,1.5,0.12
0.8750457007729587,9,3,1.5,0.12
0.787371877520559,10,3,1.5,0.12
0.4631989053405938,11,3,1.5,0.12
0.2624491060716354,12,3,1.5,0.12
1.40524181156929,13,4,1.5,0.12
1.3334449334330634,14,4,1.5,0.12
0.9711080842908348,15,4,1.5,0.12
0.62661037212472,16,4,1.5,0.12
0.6341205386847041,17,5,1.5,0.12
0.7584099373806323,18,5,1.5,0.12
0.8192863785671188,19,5,1.5,0.12
0.9154686629990544,20,5,1.5,0.12
1.1814750844492088,21,6,1.5,0.12
1.2003952058008747,22,6,1.5,0.12
1.2549772675318123,23,6,1.5,0.12
1.2711391964827952,24,6,1.5,0.12
1.068210018579933,25,7,1.5,0.12
1.5373247545374107,26,7,1.5,0.12
0.9896759677631239,27,7,1.5,0.12
0.8877274481579425,28,7,1.5,0.12
1.448092855185354,29,8,1.5,0.12
0.9310293273672919,30,8,1.5,0.12
1.2880769181479113,31,8,1.5,0.12
1.0903802197644084,32,8,1.5,0.12
1.1278225983083043,1,1,1.5,0.14
1.0496616057323098,2,1,1.5,0.14
1.2426862618712111,3,1,1.5,0.14
1.1767740995243277,4,1,1.5,0.14
0.5893434864622499,5,2,1.5,0.14
1.330448134634599,6,2,1.5,0.14
0.324053707464016,7,2,1.5,0.14
1.1571562954235015,8,2,1.5,0.14
0.8945701740495369,9,3,1.5,0.14
0.8101338691482535,10,3,1.5,0.14
0.49453054592554135,11,3,1.5,0.14
0.28393969546404746,12,3,1.5,0.14
1.3656607116103494,13,4,1.5,0.14
1.301822311780724,14,4,1.5,0.14
0.9815863507107387,15,4,1.5,0.14
0.6769353843247812,16,4,1.5,0.14
0.678070989162612,17,5,1.5,0.14
0.7879762276100174,18,5,1.5,0.14
0.841568087300142,19,5,1.5,0.14
0.9278572409039693,20,5,1.5,0.14
1.1557013406653274,21,6,1.5,0.14
1.1733674274526416,22,6,1.5,0.14
1.2244476764493128,23,6,1.5,0.14
1.2396728489740185,24,6,1.5,0.14
1.0738128420767263,25,7,1.5,0.14
1.4881961237335855,26,7,1.5,0.14
1.004447154163188,27,7,1.5,0.14
0.916293877960197,28,7,1.5,0.14
1.3989559750111231,29,8,1.5,0.14
0.9437017630112576,30,8,1.5,0.14
1.25643317168539,31,8,1.5,0.14
1.0823720214059993,32,8,1.5,0.14
1.122291374669917,1,1,1.5,0.16
1.0576865019243729,2,1,1.5,0.16
1.2203766533491731,3,1,1.5,0.16
1.164475321847049,4,1,1.5,0.16
0.617576617003643,5,2,1.5,0.16
1.3106410276721294,6,2,1.5,0.16
0.35020728580309024,7,2,1.5,0.16
1.1493196077712455,8,2,1.5,0.16
0.9102867494411585,9,3,1.5,0.16
0.8297883016722263,10,3,1.5,0.16
0.5268282198769698,11,3,1.5,0.16
0.30929738443546484,12,3,1.5,0.16
1.3303125077310238,13,4,1.5,0.16
1.273386756808545,14,4,1.5,0.16
0.9901566904413875,15,4,1.5,0.16
0.7226704587680851,16,4,1.5,0.16
0.7172187563695527,17,5,1.5,0.16
0.8135707406929014,18,5,1.5,0.16
0.8605221881508682,19,5,1.5,0.16
0.937546574059796,20,5,1.5,0.16
1.135696694081304,21,6,1.5,0.16
1.1518288351716832,22,6,1.5,0.16
1.1986165501087582,23,6,1.5,0.16
1.2126540048476686,24,6,1.5,0.16
1.0755108407823661,25,7,1.5,0.16
1.4435738786830838,26,7,1.5,0.16
1.014050594849127,27,7,1.5,0.16
0.9375220375847412,28,7,1.5,0.16
1.3562620087275095,29,8,1.5,0.16
0.9551200767310342,30,8,1.5,0.16
1.2292098189838938,31,8,1.5,0.16
1.075794940960234,32,8,1.5,0.16
1.1154070068672601,1,1,1.5,0.18
1.061616411089349,2,1,1.5,0.18
1.199452734686228,3,1,1.5,0.18
1.1519040022418194,4,1,1.5,0.18
0.6446191163800329,5,2,1.5,0.18
1.2917101277771055,6,2,1.5,0.18
0.3803202784313803,7,2,1.5,0.18
1.141321788568687,8,2,1.5,0.18
0.9226456158549542,9,3,1.5,0.18
0.8464270011821294,10,3,1.5,0.18
0.5588678614573518,11,3,1.5,0.18
0.33896733456553046,12,3,1.5,0.18
1.298188099614118,13,4,1.5,0.18
1.2473858270515756,14,4,1.5,0.18
0.9970183537971967,15,4,1.5,0.18
0.7632575463092074,16,4,1.5,0.18
0.7524360935861202,17,5,1.5,0.18
0.8363216099043682,18,5,1.5,0.18
0.87725356225939,19,5,1.5,0.18
0.945643069265989,20,5,1.5,0.18
1.1195084650584726,21,6,1.5,0.18
1.1340172972280527,22,6,1.5,0.18
1.1762392466991705,23,6,1.5,0.18
1.1889918064255418,24,6,1.5,0.18
1.074862653603756,25,7,1.5,0.18
1.4025801051413052,26,7,1.5,0.18
1.0203589764464547,27,7,1.5,0.18
0.9538026472484854,28,7,1.5,0.18
1.3182757983879851,29,8,1.5,0.18
0.9653159742671202,30,8,1.5,0.18
1.2051570760505201,31,8,1.5,0.18
1.0701265125533375,32,8,1.5,0.18
1.1075830724443794,1,1,1.5,0.2
1.0627641570818085,2,1,1.5,0.2
1.1794712056088659,3,1,1.5,0.2
1.1391198568456398,4,1,1.5,0.2
0.6706379980343562,5,2,1.5,0.2
1.2731876395489092,6,2,1.5,0.2
0.4141890237413244,7,2,1.5,0.2
1.1330828437291538,8,2,1.5,0.2
0.9326365586799273,9,3,1.5,0.2
0.8608910385908249,10,3,1.5,0.2
0.5905288423633962,11,3,1.5,0.2
0.3732817978797467,12,3,1.5,0.2
1.2679045293397506,13,4,1.5,0.2
1.2227594796410726,14,4,1.5,0.2
1.0026753371156805,15,4,1.5,0.2
0.8001335628736191,16,4,1.5,0.2
0.78527206290591,17,5,1.5,0.2
0.8574665533639697,18,5,1.5,0.2
0.8927876907476456,19,5,1.5,0.2
0.9528907346319816,20,5,1.5,0.2
1.105499873987241,21,6,1.5,0.2
1.1183971668100963,22,6,1.5,0.2
1.1560573498429845,23,6,1.5,0.2
1.1675097757218944,24,6,1.5,0.2
1.0726919325716109,25,7,1.5,0.2
1.3638960135650717,26,7,1.5,0.2
1.0245201665181534,27,7,1.5,0.2
0.9668070301223586,28,7,1.5,0.2
1.2832387051951635,29,8,1.5,0.2
0.9743040027262847,30,8,1.5,0.2
1.1830161135308848,31,8,1.5,0.2
1.0647978842402914,32,8,1.5,0.2
1.0986551391055859,1,1,1.5,0.22
1.061477820018737,2,1,1.5,0.22
1.1597884946021175,3,1,1.5,0.22
1.1257759875648028,4,1,1.5,0.22
0.6970509028968433,5,2,1.5,0.22
1.2541559997527434,6,2,1.5,0.22
0.4530915681623089,7,2,1.5,0.22
1.1243343032762345,8,2,1.5,0.22
0.941334199966227,9,3,1.5,0.22
0.8744145615856793,10,3,1.5,0.22
0.6233172957837366,11,3,1.5,0.22
0.4139189288186799,12,3,1.5,0.22
1.2380228937962905,13,4,1.5,0.22
1.1983510649889677,14,4,1.5,0.22
1.0074371943108162,15,4,1.5,0.22
0.8347710574723572,16,4,1.5,0.22
0.816958153021189,17,5,1.5,0.22
0.8778505114873946,18,5,1.5,0.22
0.9077555925811491,19,5,1.5,0.22
0.959605451018296,20,5,1.5,0.22
1.0923265982793213,21,6,1.5,0.22
1.1036738342805055,22,6,1.5,0.22
1.1369153137802257,23,6,1.5,0.22
1.1470940314446099,24,6,1.5,0.22
1.0691806855702135,25,7,1.5,0.22
1.326146212849444,26,7,1.5,0.22
1.0269623110686301,27,7,1.5,0.22
0.9773401144988859,28,7,1.5,0.22
1.2496278620294627,29,8,1.5,0.22
0.9818583051026739,30,8,1.5,0.22
1.1616439012223623,31,8,1.5,0.22
1.059163709663512,32,8,1.5,0.22
1.0880658357766917,1,1,1.5,0.24
1.0574626800378324,2,1,1.5,0.24
1.1396327605085586,3,1,1.5,0.24
1.111248497076778,4,1,1.5,0.24
0.7262418141067416,5,2,1.5,0.24
1.2330670750555293,6,2,1.5,0.24
0.5007091274489449,7,2,1.5,0.24
1.1144403511488992,8,2,1.5,0.24
0.9497254331644723,9,3,1.5,0.24
0.8885144568958027,10,3,1.5,0.24
0.6606575690872664,11,3,1.5,0.24
0.46587790356937797,12,3,1.5,0.24
1.2071522179767509,13,4,1.5,0.24
1.172963961457657,14,4,1.5,0.24
1.0111095319678665,15,4,1.5,0.24
0.8676405653503704,16,4,1.5,0.24
0.8477385294028502,17,5,1.5,0.24
0.897551781920611,18,5,1.5,0.24
0.922133825800363,19,5,1.5,0.24
0.9655940851393021,20,5,1.5,0.24
1.0787654626918246,21,6,1.5,0.24
1.0886500247713944,22,6,1.5,0.24
1.1176918228455406,23,6,1.5,0.24
1.1266472557519476,24,6,1.5,0.24
1.0639620925958078,25,7,1.5,0.24
1.287985721404724,26,7,1.5,0.24
1.0274682934299493,27,7,1.5,0.24
0.985399482096618,28,7,1.5,0.24
1.2161311907839658,29,8,1.5,0.24
0.9873957955062372,30,8,1.5,0.24
1.1399553527802826,31,8,1.5,0.24
1.0524195024490455,32,8,1.5,0.24
1.0748891895519488,1,1,1.5,0.26
1.0499327529805655,2,1,1.5,0.26
1.1179951741939664,3,1,1.5,0.26
1.0945975919782474,4,1,1.5,0.26
0.7616983093267736,5,2,1.5,0.26
1.2072166634723478,6,2,1.5,0.26
0.5640136656041606,7,2,1.5,0.26
1.1020497712498738,8,2,1.5,0.26
0.9586188752582613,9,3,1.5,0.26
0.9051287138206879,10,3,1.5,0.26
0.708894824552533,11,3,1.5,0.26
0.5403168942273726,12,3,1.5,0.26
1.173919939636797,13,4,1.5,0.26
1.1452965530091836,14,4,1.5,0.26
1.0126716001900828,15,4,1.5,0.26
0.8975755708421745,16,4,1.5,0.26
0.876323680678729,17,5,1.5,0.26
0.9154784531396652,18,5,1.5,0.26
0.9349034816498829,19,5,1.5,0.26
0.9699429090451092,20,5,1.5,0.26
1.0634746451434682,21,6,1.5,0.26
1.0719987448049013,22,6,1.5,0.26
1.0971073686203117,23,6,1.5,0.26
1.1049064127755082,24,6,1.5,0.26
1.0561266669090446,25,7,1.5,0.26
1.247962298699181,26,7,1.5,0.26
1.0251988023165757,27,7,1.5,0.26
0.9902408298266383,28,7,1.5,0.26
1.1814146662898173,29,8,1.5,0.26
0.9899070654542502,30,8,1.5,0.26
1.1167283370978716,31,8,1.5,0.26
1.0434695476540656,32,8,1.5,0.26
1.056707626439837,1,1,1.5,0.28
1.0367037415677367,2,1,1.5,0.28
1.0922148720023546,3,1,1.5,0.28
1.0733266373060395,4,1,1.5,0.28
0.8112197348890807,5,2,1.5,0.28
1.1695831915282373,6,2,1.5,0.28
0.6590049219043526,7,2,1.5,0.28
1.0833957692225746,8,2,1.5,0.28
0.9688049608718237,9,3,1.5,0.28
0.9281444084644004,10,3,1.5,0.28
0.7838080842866698,11,3,1.5,0.28
0.6650379358342462,12,3,1.5,0.28
1.135078228437057,13,4,1.5,0.28
1.1122555879430671,14,4,1.5,0.28
1.0096415287018201,15,4,1.5,0.28
0.9222888567177058,16,4,1.5,0.28
0.9006887556078688,17,5,1.5,0.28
0.9295836013331158,18,5,1.5,0.28
0.9439937050091061,19,5,1.5,0.28
0.9705348665214037,20,5,1.5,0.28
1.043613732022711,21,6,1.5,0.28
1.050861337085251,22,6,1.5,0.28
1.072255333703215,23,6,1.5,0.28
1.0789529488139284,24,6,1.5,0.28
1.0434069952682983,25,7,1.5,0.28
1.2023411453525057,26,7,1.5,0.28
1.0181087883715165,27,7,1.5,0.28
0.9900937670648096,28,7,1.5,0.28
1.1420905885922932,29,8,1.5,0.28
0.9873551655752124,30,8,1.5,0.28
1.0890189290470222,31,8,1.5,0.28
1.0298842545147355,32,8,1.5,0.28
1.034184379204976,1,1,1.5,0.3
1.0194069973242499,2,1,1.5,0.3
1.06129994534305,3,1,1.5,0.3
1.0472331612164734,4,1,1.5,0.3
0.8770857732148978,5,2,1.5,0.3
1.1164715557049063,6,2,1.5,0.3
0.785961832299705,7,2,1.5,0.3
1.0566128832055932,8,2,1.5,0.3
0.9778069336854952,9,3,1.5,0.3
0.9549415644613122,10,3,1.5,0.3
0.8787403328601537,11,3,1.5,0.3
0.8220409183954456,12,3,1.5,0.3
1.0900194766516766,13,4,1.5,0.3
1.0736361936012564,14,4,1.5,0.3
1.0026381616119997,15,4,1.5,0.3
0.9436732285569671,16,4,1.5,0.3
0.9276235018573382,17,5,1.5,0.3
0.9454642599563844,18,5,1.5,0.3
0.9544113642178514,19,5,1.5,0.3
0.9713019686837286,20,5,1.5,0.3
1.0212661266350942,21,6,1.5,0.3
1.0269289706403157,22,6,1.5,0.3
1.043692464146486,23,6,1.5,0.3
1.048995933396584,24,6,1.5,0.3
1.026323353149938,25,7,1.5,0.3
1.1478363871838462,26,7,1.5,0.3
1.0073160725359505,27,7,1.5,0.3
0.9867709209358893,28,7,1.5,0.3
1.0965850218633435,29,8,1.5,0.3
0.9831513646906327,30,8,1.5,0.3
1.0569228088548865,31,8,1.5,0.3
1.013656143913573,32,8,1.5,0.3
1.0168128135922756,1,1,1.5,0.32
1.0078071169284486,2,1,1.5,0.32
1.033916133955791,3,1,1.5,0.32
1.0252098189607155,4,1,1.5,0.32
0.9346962008014327,5,2,1.5,0.32
1.0661090310840915,6,2,1.5,0.32
0.8904967328826359,7,2,1.5,0.32
1.0315589159763612,8,2,1.5,0.32
0.9853757878871581,9,3,1.5,0.32
0.9750964873859531,10,3,1.5,0.32
0.9426710906603598,11,3,1.5,0.32
0.9201269396821155,12,3,1.5,0.32
1.0504328049158775,13,4,1.5,0.32
1.040530519039387,14,4,1.5,0.32
0.9989893074773609,15,4,1.5,0.32
0.96572209304768,16,4,1.5,0.32
0.9586315954020177,17,5,1.5,0.32
0.9671463861696024,18,5,1.5,0.32
0.971427740742075,19,5,1.5,0.32
0.9797147436681075,20,5,1.5,0.32
1.0075859227778636,21,6,1.5,0.32
1.0111491063891693,22,6,1.5,0.32
1.021747871544593,23,6,1.5,0.32
1.025153414701885,24,6,1.5,0.32
1.013189373754547,25,7,1.5,0.32
1.0939198258417504,26,7,1.5,0.32
1.0008603545060213,27,7,1.5,0.32
0.987895897477596,28,7,1.5,0.32
1.055384159007204,29,8,1.5,0.32
0.9859663151278917,30,8,1.5,0.32
1.030524435973914,31,8,1.5,0.32
1.004151062638121,32,8,1.5,0.32
1.0055120165939215,1,1,1.5,0.34
1.0019294434011723,2,1,1.5,0.34
1.012531065589555,3,1,1.5,0.34
1.0090005844457621,4,1,1.5,0.34
0.9766348993099809,5,2,1.5,0.34
1.0250186158198753,6,2,1.5,0.34
0.9619423532186435,7,2,1.5,0.34
1.0116527024509376,8,2,1.5,0.34
0.9935801663367986,9,3,1.5,0.34
0.9904083596606527,10,3,1.5,0.34
0.9807388521454872,11,3,1.5,0.34
0.9742215929593628,12,3,1.5,0.34
1.0190195193116323,13,4,1.5,0.34
1.0150330032837478,14,4,1.5,0.34
0.9987754804649228,15,4,1.5,0.34
0.9862477392278338,16,4,1.5,0.34
0.9846425026979981,17,5,1.5,0.34
0.9873017209865639,18,5,1.5,0.34
0.9886361054973456,19,5,1.5,0.34
0.9912721049581531,20,5,1.5,0.34
1.001514752124655,21,6,1.5,0.34
1.0029480674562468,22,6,1.5,0.34
1.0072341651555194,23,6,1.5,0.34
1.0086381988167987,24,6,1.5,0.34
1.004620564943001,25,7,1.5,0.34
1.042400211863176,26,7,1.5,0.34
